id,record_id,fields,sync_time,created_time,updated_time
487,recvnhVFNDAI8u,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '严亦舟', 'node_level': '客户经理', 'parent_node': '梧陵片区', 'segment_name': '总额(未拆分)', '任务金额': '362933.987982', '开单金额': '553498.4', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
488,recvnhVFNDmmhl,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '严亦舟', 'node_level': '客户经理', 'parent_node': '梧陵片区', 'segment_name': '工业健康', '任务金额': '55942.945268', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
489,recvnhVFNDqOAL,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '严亦舟', 'node_level': '客户经理', 'parent_node': '梧陵片区', 'segment_name': '楼宇办公', '任务金额': '444810.574134', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
490,recvnhVFNDJyGh,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '严亦舟', 'node_level': '客户经理', 'parent_node': '梧陵片区', 'segment_name': '食饮部', '任务金额': '9691.406396', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
491,recvnhVFNDZZi6,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '岱岑片区', 'node_level': '片区', 'parent_node': '澔原战区', 'segment_name': '食饮部', '任务金额': '29133.44', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
492,recvnhVFNDC1WN,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '岱岑片区', 'node_level': '片区', 'parent_node': '澔原战区', 'segment_name': '楼宇办公', '任务金额': '1008174.72', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
493,recvnhVFNDhJKG,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '岱岑片区', 'node_level': '片区', 'parent_node': '澔原战区', 'segment_name': '总额(未拆分)', '任务金额': '1278439.68', '开单金额': '316527.68', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
494,recvnhVFNDHRtT,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '岱岑片区', 'node_level': '片区', 'parent_node': '澔原战区', 'segment_name': '工业健康', '任务金额': '70637.28', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
495,recvnhVFND7jLw,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '邵既白', 'node_level': '客户经理', 'parent_node': '岱岑片区', 'segment_name': '总额(未拆分)', '任务金额': '302378.72', '开单金额': '53431.84', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
496,recvnhVFNDudId,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '邵既白', 'node_level': '客户经理', 'parent_node': '岱岑片区', 'segment_name': '工业健康', '任务金额': '0', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
497,recvnhVFNDa4ft,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '朔岑战区', 'node_level': '战区', 'parent_node': '商用事业群', 'segment_name': '食饮部', '任务金额': '592006.24', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
498,recvnhVFNDcwLS,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '朔岑战区', 'node_level': '战区', 'parent_node': '商用事业群', 'segment_name': '工业健康', '任务金额': '793688', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
499,recvnhVFND4pK8,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '朔岑战区', 'node_level': '战区', 'parent_node': '商用事业群', 'segment_name': '楼宇办公', '任务金额': '5058226.88', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
500,recvnhVFND9LK2,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '泠州片区', 'node_level': '片区', 'parent_node': '朔岑战区', 'segment_name': '工业健康', '任务金额': '88832.8', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
501,recvnhVFNDjrxo,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '泠州片区', 'node_level': '片区', 'parent_node': '朔岑战区', 'segment_name': '楼宇办公', '任务金额': '679551.04', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
502,recvnhVFNDHnFE,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '泠州片区', 'node_level': '片区', 'parent_node': '朔岑战区', 'segment_name': '食饮部', '任务金额': '51142.56', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
503,recvnhVFNDj5cy,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '泠州片区', 'node_level': '片区', 'parent_node': '朔岑战区', 'segment_name': '总额(未拆分)', '任务金额': '634970.56', '开单金额': '26952.8', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
504,recvnhVFNDK4Fq,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '江既白', 'node_level': '客户经理', 'parent_node': '泠州片区', 'segment_name': '楼宇办公', '任务金额': '335112.96', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
505,recvnhVFNDITzD,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '江既白', 'node_level': '客户经理', 'parent_node': '泠州片区', 'segment_name': '总额(未拆分)', '任务金额': '308142.461068', '开单金额': '9476.013532', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
506,recvnhVFNDIXSC,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '江既白', 'node_level': '客户经理', 'parent_node': '泠州片区', 'segment_name': '工业健康', '任务金额': '33084.8', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
507,recvnhVFNDI14d,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '江既白', 'node_level': '客户经理', 'parent_node': '泠州片区', 'segment_name': '食饮部', '任务金额': '20468.872912', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
508,recvnhVFNDaLvz,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '邵亦舟', 'node_level': '客户经理', 'parent_node': '泠州片区', 'segment_name': '总额(未拆分)', '任务金额': '161897.12', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
509,recvnhVFND0vTQ,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '邵亦舟', 'node_level': '客户经理', 'parent_node': '泠州片区', 'segment_name': '工业健康', '任务金额': '21067.932029', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
510,recvnhVFNDC3xB,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '邵亦舟', 'node_level': '客户经理', 'parent_node': '泠州片区', 'segment_name': '楼宇办公', '任务金额': '214806.252116', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
511,recvnhVFND6irn,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '邵亦舟', 'node_level': '客户经理', 'parent_node': '泠州片区', 'segment_name': '食饮部', '任务金额': '22443.91638', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
512,recvnhVFNDHvI2,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '秦屿青', 'node_level': '客户经理', 'parent_node': '泠州片区', 'segment_name': '总额(未拆分)', '任务金额': '164931.318801', '开单金额': '17476.48', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
513,recvnhVFNDqnVt,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '秦屿青', 'node_level': '客户经理', 'parent_node': '泠州片区', 'segment_name': '楼宇办公', '任务金额': '129632.16', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
514,recvnhVFNDSiQK,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '秦屿青', 'node_level': '客户经理', 'parent_node': '泠州片区', 'segment_name': '工业健康', '任务金额': '34679.68', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
515,recvnhVFNDu6DB,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '秦屿青', 'node_level': '客户经理', 'parent_node': '泠州片区', 'segment_name': '食饮部', '任务金额': '8229.660831', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
516,recvnhVFNDQXKi,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '秦屿片区', 'node_level': '片区', 'parent_node': '朔岑战区', 'segment_name': '楼宇办公', '任务金额': '1061929.12', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
517,recvnhVFNDF1Hu,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '秦屿片区', 'node_level': '片区', 'parent_node': '朔岑战区', 'segment_name': '总额(未拆分)', '任务金额': '1231685.28', '开单金额': '471634.24', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
518,recvnhVFNDLGZq,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '秦屿片区', 'node_level': '片区', 'parent_node': '朔岑战区', 'segment_name': '食饮部', '任务金额': '110204.64', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
519,recvnhVFNDOFWZ,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '秦屿片区', 'node_level': '片区', 'parent_node': '朔岑战区', 'segment_name': '工业健康', '任务金额': '176783.04', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
520,recvnhVFNDIvhM,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '祁既白', 'node_level': '客户经理', 'parent_node': '秦屿片区', 'segment_name': '总额(未拆分)', '任务金额': '359330.71759', '开单金额': '3156.16', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
521,recvnhVFNDlDMT,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '祁既白', 'node_level': '客户经理', 'parent_node': '秦屿片区', 'segment_name': '食饮部', '任务金额': '16317.073174', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
522,recvnhVFNDBfoO,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '祁既白', 'node_level': '客户经理', 'parent_node': '秦屿片区', 'segment_name': '工业健康', '任务金额': '55373.370759', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
523,recvnhVFNDs9t9,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '祁既白', 'node_level': '客户经理', 'parent_node': '秦屿片区', 'segment_name': '楼宇办公', '任务金额': '257932.044225', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
524,recvnhVFNDBdAr,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '黎屿青', 'node_level': '客户经理', 'parent_node': '秦屿片区', 'segment_name': '工业健康', '任务金额': '30264.64', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
525,recvnhVFND0A4D,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '黎屿青', 'node_level': '客户经理', 'parent_node': '秦屿片区', 'segment_name': '楼宇办公', '任务金额': '192745.158409', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
526,recvnhVFND5jWy,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '黎屿青', 'node_level': '客户经理', 'parent_node': '秦屿片区', 'segment_name': '总额(未拆分)', '任务金额': '270483.469806', '开单金额': '74268.32', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
527,recvnhVFNDM0Hc,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '黎屿青', 'node_level': '客户经理', 'parent_node': '秦屿片区', 'segment_name': '食饮部', '任务金额': '14616.46294', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
528,recvnhVFNDRAPW,"{'年份': '2269.12', '月份': '2.24', 'line_type': '事业群级', 'node_name': '商用事业群', 'node_level': '事业群', 'parent_node': '无', 'segment_name': '总额(未拆分)', '任务金额': '39927679.68', '开单金额': '21177180.64', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
529,recvnhVFNDqh80,"{'年份': '2269.12', '月份': '2.24', 'line_type': '事业群级', 'node_name': '商用事业群', 'node_level': '事业群', 'parent_node': '无', 'segment_name': '楼宇办公', '任务金额': '26497879.52', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
530,recvnhVFNDLKeU,"{'年份': '2269.12', '月份': '2.24', 'line_type': '事业群级', 'node_name': '商用事业群', 'node_level': '事业群', 'parent_node': '无', 'segment_name': '工业健康', '任务金额': '3937990.56', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
531,recvnhVFNDMe5d,"{'年份': '2269.12', '月份': '2.24', 'line_type': '事业群级', 'node_name': '商用事业群', 'node_level': '事业群', 'parent_node': '无', 'segment_name': '食饮部', '任务金额': '10732364.16', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
532,recvnhVFNDAQrL,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '瀚川战区', 'node_level': '战区', 'parent_node': '商用事业群', 'segment_name': '总额(未拆分)', '任务金额': '5779567.36', '开单金额': '1180187.68', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
533,recvnhVFNDShzT,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '瀚川战区', 'node_level': '战区', 'parent_node': '商用事业群', 'segment_name': '食饮部', '任务金额': '232794.24', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
534,recvnhVFNDMRCV,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '瀚川战区', 'node_level': '战区', 'parent_node': '商用事业群', 'segment_name': '楼宇办公', '任务金额': '5197748.64', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
535,recvnhVFNDkZD9,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '瀚川战区', 'node_level': '战区', 'parent_node': '商用事业群', 'segment_name': '工业健康', '任务金额': '480263.84', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
536,recvnhVFNDdUM7,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '珩京片区', 'node_level': '片区', 'parent_node': '瀚川战区', 'segment_name': '食饮部', '任务金额': '180284.16', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
537,recvnhVFNDbcXW,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '珩京片区', 'node_level': '片区', 'parent_node': '瀚川战区', 'segment_name': '总额(未拆分)', '任务金额': '2331472.64', '开单金额': '563050.88', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
538,recvnhVFND8few,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '珩京片区', 'node_level': '片区', 'parent_node': '瀚川战区', 'segment_name': '工业健康', '任务金额': '132646.08', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
539,recvnhVFNDTgsQ,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '珩京片区', 'node_level': '片区', 'parent_node': '瀚川战区', 'segment_name': '楼宇办公', '任务金额': '1834840', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
540,recvnhVFNDIAJM,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '韩亦舟', 'node_level': '客户经理', 'parent_node': '珩京片区', 'segment_name': '食饮部', '任务金额': '0', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
541,recvnhVFNDGczK,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '韩亦舟', 'node_level': '客户经理', 'parent_node': '珩京片区', 'segment_name': '总额(未拆分)', '任务金额': '621366.758023', '开单金额': '9042.88', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
542,recvnhVFND3Upg,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '韩亦舟', 'node_level': '客户经理', 'parent_node': '珩京片区', 'segment_name': '工业健康', '任务金额': '28635.497807', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
543,recvnhVFNDBH66,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '韩亦舟', 'node_level': '客户经理', 'parent_node': '珩京片区', 'segment_name': '楼宇办公', '任务金额': '513536.8', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
544,recvnhVFNDli1Z,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '池南珩', 'node_level': '客户经理', 'parent_node': '珩京片区', 'segment_name': '楼宇办公', '任务金额': '134060.64', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
545,recvnhVFNDMFpe,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '池南珩', 'node_level': '客户经理', 'parent_node': '珩京片区', 'segment_name': '食饮部', '任务金额': '180284.645801', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
546,recvnhVFNDlUlX,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '池南珩', 'node_level': '客户经理', 'parent_node': '珩京片区', 'segment_name': '工业健康', '任务金额': '33404.299197', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
547,recvnhVFNDGRuB,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '池南珩', 'node_level': '客户经理', 'parent_node': '珩京片区', 'segment_name': '总额(未拆分)', '任务金额': '404922.56', '开单金额': '43626.484338', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
548,recvnhVFND2rOn,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '洛既白', 'node_level': '客户经理', 'parent_node': '珩京片区', 'segment_name': '食饮部', '任务金额': '0', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
549,recvnhVFNDphTF,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '洛既白', 'node_level': '客户经理', 'parent_node': '珩京片区', 'segment_name': '总额(未拆分)', '任务金额': '907799.548', '开单金额': '485049.371199', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
550,recvnhVFNDSDcF,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '洛既白', 'node_level': '客户经理', 'parent_node': '珩京片区', 'segment_name': '工业健康', '任务金额': '41066.373207', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
551,recvnhVFNDxiIY,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '洛既白', 'node_level': '客户经理', 'parent_node': '珩京片区', 'segment_name': '楼宇办公', '任务金额': '684688.821336', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
552,recvnhVFNDt7zY,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '郑屿青', 'node_level': '客户经理', 'parent_node': '珩京片区', 'segment_name': '总额(未拆分)', '任务金额': '397383.47524', '开单金额': '25332.16', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
553,recvnhVFNDCMBL,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '郑屿青', 'node_level': '客户经理', 'parent_node': '珩京片区', 'segment_name': '食饮部', '任务金额': '0', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
554,recvnhVFNDx94m,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '郑屿青', 'node_level': '客户经理', 'parent_node': '珩京片区', 'segment_name': '工业健康', '任务金额': '29539.905808', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
555,recvnhVFNDAHoh,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '郑屿青', 'node_level': '客户经理', 'parent_node': '珩京片区', 'segment_name': '楼宇办公', '任务金额': '502553.211059', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
556,recvnhVFNDuleu,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '墨汀片区', 'node_level': '片区', 'parent_node': '瀚川战区', 'segment_name': '工业健康', '任务金额': '0', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
557,recvnhVFND0HTH,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '墨汀片区', 'node_level': '片区', 'parent_node': '瀚川战区', 'segment_name': '食饮部', '任务金额': '0', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
558,recvnhVFND3icV,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '墨汀片区', 'node_level': '片区', 'parent_node': '瀚川战区', 'segment_name': '楼宇办公', '任务金额': '158068.96', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
559,recvnhVFNDyHsW,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '墨汀片区', 'node_level': '片区', 'parent_node': '瀚川战区', 'segment_name': '总额(未拆分)', '任务金额': '204086.4', '开单金额': '14398.72', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
560,recvnhVFNDDixt,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '郑朔风', 'node_level': '客户经理', 'parent_node': '墨汀片区', 'segment_name': '工业健康', '任务金额': '0', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
561,recvnhVFND1fbD,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '郑朔风', 'node_level': '客户经理', 'parent_node': '墨汀片区', 'segment_name': '总额(未拆分)', '任务金额': '204086.138999', '开单金额': '14398.72', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
562,recvnhVFNDcFZp,"{'年份': '2269.12', '月份': '2.24', 'line_type': '区域线', 'node_name': '郑朔风', 'node_level': '客户经理', 'parent_node': '墨汀片区', 'segment_name': '食饮部', '任务金额': '0', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
