id,record_id,fields,sync_time,created_time,updated_time
1288,recvnhVFNDdG5T,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '漠澜战区', 'node_level': '战区', 'parent_node': '商用事业群', 'segment_name': '楼宇办公', '任务金额': '4562023', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1289,recvnhVFNDvaK4,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '凉州片区', 'node_level': '片区', 'parent_node': '漠澜战区', 'segment_name': '工业健康', '任务金额': '61870', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1290,recvnhVFNDw7Ar,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '凉州片区', 'node_level': '片区', 'parent_node': '漠澜战区', 'segment_name': '楼宇办公', '任务金额': '655624', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1291,recvnhVFND3IZ7,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '凉州片区', 'node_level': '片区', 'parent_node': '漠澜战区', 'segment_name': '食饮部', '任务金额': '37171', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1292,recvnhVFNDFYto,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '凉州片区', 'node_level': '片区', 'parent_node': '漠澜战区', 'segment_name': '总额(未拆分)', '任务金额': '669840', '开单金额': '663460', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1293,recvnhVFNDkdxB,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '汪观澜', 'node_level': '客户经理', 'parent_node': '凉州片区', 'segment_name': '楼宇办公', '任务金额': '280705', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1294,recvnhVFNDDz8T,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '汪观澜', 'node_level': '客户经理', 'parent_node': '凉州片区', 'segment_name': '总额(未拆分)', '任务金额': '323401.475163', '开单金额': '202436', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1295,recvnhVFNDJI6L,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '汪观澜', 'node_level': '客户经理', 'parent_node': '凉州片区', 'segment_name': '工业健康', '任务金额': '21625', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1296,recvnhVFNDI8nP,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '汪观澜', 'node_level': '客户经理', 'parent_node': '凉州片区', 'segment_name': '食饮部', '任务金额': '14199.255342', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1297,recvnhVFNDs2CP,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '傅沐阳', 'node_level': '客户经理', 'parent_node': '凉州片区', 'segment_name': '总额(未拆分)', '任务金额': '208741', '开单金额': '343307', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1298,recvnhVFNDdvHa,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '傅沐阳', 'node_level': '客户经理', 'parent_node': '凉州片区', 'segment_name': '工业健康', '任务金额': '19924.320228', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1299,recvnhVFNDHX1H,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '傅沐阳', 'node_level': '客户经理', 'parent_node': '凉州片区', 'segment_name': '楼宇办公', '任务金额': '207266.932643', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1300,recvnhVFNDhJBP,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '傅沐阳', 'node_level': '客户经理', 'parent_node': '凉州片区', 'segment_name': '食饮部', '任务金额': '14345.094677', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1301,recvnhVFND8Ber,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '萧云舟', 'node_level': '客户经理', 'parent_node': '凉州片区', 'segment_name': '总额(未拆分)', '任务金额': '137697.134777', '开单金额': '117717', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1302,recvnhVFNDx92S,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '萧云舟', 'node_level': '客户经理', 'parent_node': '凉州片区', 'segment_name': '楼宇办公', '任务金额': '167652', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1303,recvnhVFND1G26,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '萧云舟', 'node_level': '客户经理', 'parent_node': '凉州片区', 'segment_name': '食饮部', '任务金额': '8626.580405', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1304,recvnhVFND5mmJ,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '萧云舟', 'node_level': '客户经理', 'parent_node': '凉州片区', 'segment_name': '工业健康', '任务金额': '20321', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1305,recvnhVFND8WC1,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '秦澜片区', 'node_level': '片区', 'parent_node': '漠澜战区', 'segment_name': '楼宇办公', '任务金额': '1036180', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1306,recvnhVFNDcl7a,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '秦澜片区', 'node_level': '片区', 'parent_node': '漠澜战区', 'segment_name': '总额(未拆分)', '任务金额': '1206487', '开单金额': '1871455', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1307,recvnhVFNDM0xE,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '秦澜片区', 'node_level': '片区', 'parent_node': '漠澜战区', 'segment_name': '食饮部', '任务金额': '96178', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1308,recvnhVFNDwrGg,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '秦澜片区', 'node_level': '片区', 'parent_node': '漠澜战区', 'segment_name': '工业健康', '任务金额': '135192', '开单金额': '240059', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1309,recvnhVFNDPHwo,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '程其琛', 'node_level': '客户经理', 'parent_node': '秦澜片区', 'segment_name': '总额(未拆分)', '任务金额': '267823.269481', '开单金额': '519140', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1310,recvnhVFNDIz78,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '程其琛', 'node_level': '客户经理', 'parent_node': '秦澜片区', 'segment_name': '食饮部', '任务金额': '12993.126315', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1311,recvnhVFNDqNfJ,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '程其琛', 'node_level': '客户经理', 'parent_node': '秦澜片区', 'segment_name': '工业健康', '任务金额': '36621.217558', '开单金额': '240059', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1312,recvnhVFNDNwqT,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '程其琛', 'node_level': '客户经理', 'parent_node': '秦澜片区', 'segment_name': '楼宇办公', '任务金额': '266109.864002', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1313,recvnhVFNDhmkg,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '萧疏影', 'node_level': '客户经理', 'parent_node': '秦澜片区', 'segment_name': '工业健康', '任务金额': '25233', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1314,recvnhVFNDJMuW,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '萧疏影', 'node_level': '客户经理', 'parent_node': '秦澜片区', 'segment_name': '楼宇办公', '任务金额': '196279.616715', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1315,recvnhVFNDxL1d,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '萧疏影', 'node_level': '客户经理', 'parent_node': '秦澜片区', 'segment_name': '总额(未拆分)', '任务金额': '206580.312658', '开单金额': '92425', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1316,recvnhVFNDNuw9,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '萧疏影', 'node_level': '客户经理', 'parent_node': '秦澜片区', 'segment_name': '食饮部', '任务金额': '15497.009849', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1317,recvnhVFNDt61n,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '萧亦辰', 'node_level': '客户经理', 'parent_node': '秦澜片区', 'segment_name': '工业健康', '任务金额': '73338', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1318,recvnhVFND4nka,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '萧亦辰', 'node_level': '客户经理', 'parent_node': '秦澜片区', 'segment_name': '总额(未拆分)', '任务金额': '732083.54792', '开单金额': '1259890', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1319,recvnhVFND8r21,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '萧亦辰', 'node_level': '客户经理', 'parent_node': '秦澜片区', 'segment_name': '食饮部', '任务金额': '67687.676013', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1320,recvnhVFNDTMKW,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '萧亦辰', 'node_level': '客户经理', 'parent_node': '秦澜片区', 'segment_name': '楼宇办公', '任务金额': '573791', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1321,recvnhVFNDHmZz,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '锦川片区', 'node_level': '片区', 'parent_node': '漠澜战区', 'segment_name': '楼宇办公', '任务金额': '978770', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1322,recvnhVFNDtFIO,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '锦川片区', 'node_level': '片区', 'parent_node': '漠澜战区', 'segment_name': '总额(未拆分)', '任务金额': '1286247', '开单金额': '4071325', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1323,recvnhVFNDzVhL,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '锦川片区', 'node_level': '片区', 'parent_node': '漠澜战区', 'segment_name': '工业健康', '任务金额': '137814', '开单金额': '54266', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1324,recvnhVFNDXy5o,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '锦川片区', 'node_level': '片区', 'parent_node': '漠澜战区', 'segment_name': '食饮部', '任务金额': '236340', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1325,recvnhVFNDEq4O,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '顾景行', 'node_level': '客户经理', 'parent_node': '锦川片区', 'segment_name': '总额(未拆分)', '任务金额': '338143', '开单金额': '355661', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1326,recvnhVFND3Vfo,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '顾景行', 'node_level': '客户经理', 'parent_node': '锦川片区', 'segment_name': '食饮部', '任务金额': '16768.489029', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1327,recvnhVFNDz7JR,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '顾景行', 'node_level': '客户经理', 'parent_node': '锦川片区', 'segment_name': '工业健康', '任务金额': '45078.914051', '开单金额': '31645', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1328,recvnhVFNDTVvA,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '顾景行', 'node_level': '客户经理', 'parent_node': '锦川片区', 'segment_name': '楼宇办公', '任务金额': '277047', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1329,recvnhVFNDyO1b,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '廖攸宁', 'node_level': '客户经理', 'parent_node': '锦川片区', 'segment_name': '总额(未拆分)', '任务金额': '333554.487793', '开单金额': '839652', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1330,recvnhVFNDveRc,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '廖攸宁', 'node_level': '客户经理', 'parent_node': '锦川片区', 'segment_name': '食饮部', '任务金额': '18475.020857', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1331,recvnhVFNDOV62,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '廖攸宁', 'node_level': '客户经理', 'parent_node': '锦川片区', 'segment_name': '工业健康', '任务金额': '56338.351306', '开单金额': '22621', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1332,recvnhVFNDvAxJ,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '廖攸宁', 'node_level': '客户经理', 'parent_node': '锦川片区', 'segment_name': '楼宇办公', '任务金额': '306535.157777', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1333,recvnhVFNDRoNA,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '陆从周', 'node_level': '客户经理', 'parent_node': '锦川片区', 'segment_name': '楼宇办公', '任务金额': '132970', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1334,recvnhVFNDkg7Q,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '陆从周', 'node_level': '客户经理', 'parent_node': '锦川片区', 'segment_name': '食饮部', '任务金额': '6214.014275', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1335,recvnhVFND5tte,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '陆从周', 'node_level': '客户经理', 'parent_node': '锦川片区', 'segment_name': '总额(未拆分)', '任务金额': '178442', '开单金额': '2705751', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1336,recvnhVFNDjPAA,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '陆从周', 'node_level': '客户经理', 'parent_node': '锦川片区', 'segment_name': '工业健康', '任务金额': '12348.886434', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1337,recvnhVFNDi9k5,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '韩云舟', 'node_level': '客户经理', 'parent_node': '锦川片区', 'segment_name': '总额(未拆分)', '任务金额': '249486.105808', '开单金额': '11582', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1338,recvnhVFNDXgjp,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '韩云舟', 'node_level': '客户经理', 'parent_node': '锦川片区', 'segment_name': '食饮部', '任务金额': '188069.985731', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1339,recvnhVFNDVhII,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '韩云舟', 'node_level': '客户经理', 'parent_node': '锦川片区', 'segment_name': '工业健康', '任务金额': '0', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1340,recvnhVFNDFe11,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '韩云舟', 'node_level': '客户经理', 'parent_node': '锦川片区', 'segment_name': '楼宇办公', '任务金额': '36900', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1341,recvnhVFNDBY2R,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '方既明', 'node_level': '客户经理', 'parent_node': '锦川片区', 'segment_name': '总额(未拆分)', '任务金额': '186621', '开单金额': '158679.271036', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1342,recvnhVFNDIO3Q,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '方既明', 'node_level': '客户经理', 'parent_node': '锦川片区', 'segment_name': '工业健康', '任务金额': '24048', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1343,recvnhVFNDjvhx,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '方既明', 'node_level': '客户经理', 'parent_node': '锦川片区', 'segment_name': '楼宇办公', '任务金额': '225317.607136', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1344,recvnhVFNDGZvv,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '方既明', 'node_level': '客户经理', 'parent_node': '锦川片区', 'segment_name': '食饮部', '任务金额': '6812.901482', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1345,recvnhVFNDXRLO,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '朔西片区', 'node_level': '片区', 'parent_node': '漠澜战区', 'segment_name': '楼宇办公', '任务金额': '528789', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1346,recvnhVFNDzc1H,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '朔西片区', 'node_level': '片区', 'parent_node': '漠澜战区', 'segment_name': '总额(未拆分)', '任务金额': '556809', '开单金额': '1322485', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1347,recvnhVFNDBESL,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '朔西片区', 'node_level': '片区', 'parent_node': '漠澜战区', 'segment_name': '工业健康', '任务金额': '67011', '开单金额': '38787', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1348,recvnhVFNDxVkN,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '朔西片区', 'node_level': '片区', 'parent_node': '漠澜战区', 'segment_name': '食饮部', '任务金额': '29708', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1349,recvnhVFNDIMtY,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '萧书瑶', 'node_level': '客户经理', 'parent_node': '朔西片区', 'segment_name': '总额(未拆分)', '任务金额': '256478', '开单金额': '1029851.352303', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1350,recvnhVFND92Tu,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '萧书瑶', 'node_level': '客户经理', 'parent_node': '朔西片区', 'segment_name': '食饮部', '任务金额': '13573.721659', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1351,recvnhVFNDu392,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '萧书瑶', 'node_level': '客户经理', 'parent_node': '朔西片区', 'segment_name': '工业健康', '任务金额': '32958.127609', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1352,recvnhVFNDp15s,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '萧书瑶', 'node_level': '客户经理', 'parent_node': '朔西片区', 'segment_name': '楼宇办公', '任务金额': '232534', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1353,recvnhVFNDFIMv,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '萧望舒', 'node_level': '客户经理', 'parent_node': '朔西片区', 'segment_name': '总额(未拆分)', '任务金额': '300331', '开单金额': '292634', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1354,recvnhVFNDXTSm,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '萧望舒', 'node_level': '客户经理', 'parent_node': '朔西片区', 'segment_name': '食饮部', '任务金额': '16134.712387', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1355,recvnhVFNDPyh7,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '萧望舒', 'node_level': '客户经理', 'parent_node': '朔西片区', 'segment_name': '楼宇办公', '任务金额': '296255', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1356,recvnhVFND7y8U,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '萧望舒', 'node_level': '客户经理', 'parent_node': '朔西片区', 'segment_name': '工业健康', '任务金额': '34052.682132', '开单金额': '38787', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1357,recvnhVFNDdR2p,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '苍云片区', 'node_level': '片区', 'parent_node': '漠澜战区', 'segment_name': '总额(未拆分)', '任务金额': '619216', '开单金额': '953350', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1358,recvnhVFND39oo,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '苍云片区', 'node_level': '片区', 'parent_node': '漠澜战区', 'segment_name': '工业健康', '任务金额': '89820', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1359,recvnhVFNDvr1q,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '苍云片区', 'node_level': '片区', 'parent_node': '漠澜战区', 'segment_name': '楼宇办公', '任务金额': '556064', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1360,recvnhVFNDVqEn,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '苍云片区', 'node_level': '片区', 'parent_node': '漠澜战区', 'segment_name': '食饮部', '任务金额': '41125', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1361,recvnhVFNDSPwH,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '袁天翊', 'node_level': '客户经理', 'parent_node': '苍云片区', 'segment_name': '工业健康', '任务金额': '43422.148666', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1362,recvnhVFNDtEhF,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '袁天翊', 'node_level': '客户经理', 'parent_node': '苍云片区', 'segment_name': '总额(未拆分)', '任务金额': '315192', '开单金额': '654162', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1363,recvnhVFND1Y9i,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '袁天翊', 'node_level': '客户经理', 'parent_node': '苍云片区', 'segment_name': '食饮部', '任务金额': '27021', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1364,recvnhVFNDNTek,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '袁天翊', 'node_level': '客户经理', 'parent_node': '苍云片区', 'segment_name': '楼宇办公', '任务金额': '323445.101488', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
1365,recvnhVFNDgUnL,"{'年份': '2026', '月份': '3', 'line_type': '区域线', 'node_name': '袁清晏', 'node_level': '客户经理', 'parent_node': '苍云片区', 'segment_name': '楼宇办公', '任务金额': '232618.626463', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
